TABLE_NAME;COLUMN_NAME;DATA_TYPE;IS_NULLABLE;CHARACTER_MAXIMUM_LENGTH
Amazon_Merchants;StateName;nvarchar;YES;50
Amazon_Merchants;ZipCode;nvarchar;YES;50
Amazon_Merchants;Phone;nvarchar;YES;50
Amazon_Merchants;Country;nvarchar;YES;50
Amazon_Merchants;MerchantSKUPrefix;nvarchar;YES;50
Amazon_Merchants;BuyDotComFTPUserName;nvarchar;YES;50
Amazon_Merchants;BuyDotComFTPPassword;nvarchar;YES;500
Amazon_Merchants;NewEggMerchantID;int;YES;
Amazon_Merchants;AmazonOrderDocArchivePath;nvarchar;YES;500
Amazon_Merchants;AmazonInventoryDocArchivePath;nvarchar;YES;500
Amazon_Merchants;AllowGoogleCheckout;bit;YES;
Amazon_Merchants;GoogleCheckOutMerchantID;nvarchar;YES;50
Amazon_Merchants;GoogleCheckOutMerchantKey;nvarchar;YES;50
Amazon_Merchants;GoogleCheckOutTestMode;bit;YES;
Amazon_Merchants;GoogleCheckOutCurrency;nvarchar;YES;10
Amazon_Merchants;GoogleCheckOutCartExpirationMinutes;int;YES;
Amazon_Merchants;AmazonMWSAccessKey;nvarchar;YES;50
Amazon_Merchants;AmazonMWSAssociateID;nvarchar;YES;150
Amazon_Merchants;AllowAmazonCheckout;bit;YES;
Amazon_Merchants;AmazonCheckoutTestMode;bit;YES;
Amazon_Merchants;AmazonCheckoutDescription;nvarchar;YES;250
Amazon_Merchants;LoginContactID;int;YES;
Amazon_Merchants;ContactPersonFirstName;nvarchar;YES;50
Amazon_Merchants;ContactPersonLastName;nvarchar;YES;50
Amazon_Merchants;NewEggFtpUserName;nvarchar;YES;50
Amazon_Merchants;NewEggFtpPassword;nvarchar;YES;50
Amazon_Merchants;ClientID;int;NO;
Amazon_Merchants;IsDefaultCompany;int;YES;
Amazon_Merchants;GoogleCheckoutContinueToken;nvarchar;YES;250
Amazon_Merchants;BuyDotComDocumentArchivePath;varchar;YES;500
Amazon_Merchants;YahooStoreID;nvarchar;YES;500
Amazon_Merchants;YahooStoreName;nvarchar;YES;500
Amazon_Merchants;BuyDotComEnabled;bit;YES;
Amazon_Merchants;NewEggEnabled;bit;YES;
Amazon_Merchants;YahooStoreEnabled;bit;YES;
Amazon_Merchants;YahooAPIToken;nvarchar;YES;500
Amazon_Merchants;LastYahooOrderID;int;YES;
Amazon_Merchants;OrderDownloadFileNumberLimit;nvarchar;YES;50
Amazon_Merchants;EnableOrderDownloadFileNumberLimit;bit;YES;
Amazon_Merchants;AmazonSafetyQuantity;int;YES;
Amazon_Merchants;AmazonStoreFrontID;nvarchar;YES;50
Amazon_Merchants;AmazonSearchIndex;nvarchar;YES;50
Amazon_Merchants;AllowCombineShipping;bit;YES;
Amazon_Merchants;EnableScrollingBanner;bit;YES;
Amazon_Merchants;ScrollingBannerText;nvarchar;YES;-1
Amazon_Merchants;TestimonialImagesPath;nvarchar;YES;255
Amazon_Merchants;SearsEnabled;bit;YES;
Amazon_Merchants;SearsEmail;nvarchar;YES;150
Amazon_Merchants;SearsPassword;nvarchar;YES;150
Amazon_Merchants;SearsStoreLocations;nvarchar;YES;250
Amazon_Merchants;YahooUserID;nvarchar;YES;150
Amazon_Merchants;YahooPassword;nvarchar;YES;150
Amazon_Merchants;YahooInventoryReliesOnMasterSKU;bit;YES;
Amazon_Merchants;BuyDotComEnableOrderDownload;bit;YES;
Amazon_Merchants;BuyDotComEnableInventoryUpload;bit;YES;
Amazon_Merchants;BuyDotComEnableFullfillmentUpload;bit;YES;
Amazon_Merchants;NewEggEnableOrderDownload;bit;YES;
Amazon_Merchants;NewEggEnableInventoryUpload;bit;YES;
Amazon_Merchants;NewEggEnableFullfillmentUpload;bit;YES;
Amazon_Merchants;OverStockEnabled;bit;YES;
Amazon_Merchants;OverStockLoginVerified;bit;YES;
Amazon_Merchants;OverStockAuthenticationId;nvarchar;YES;50
Amazon_Merchants;OverStockAuthenticatedOn;datetime;YES;
Amazon_Merchants;Cart32Enabled;bit;YES;
Amazon_Merchants;Cart32FTPAddress;nvarchar;YES;50
Amazon_Merchants;Cart32FTPUserName;nvarchar;YES;50
Amazon_Merchants;Cart32FTPPassword;nvarchar;YES;50
Amazon_Merchants;Cart32FTPPort;int;YES;
Amazon_Merchants;AmazonEnableInventoryUpload;bit;YES;
Amazon_Merchants;AmazonEnableOrderDownload;bit;YES;
Amazon_Merchants;AmazonEnableFullfillmentUpload;bit;YES;
Amazon_Merchants;InvoiceCustomMessage;nvarchar;YES;1000
Amazon_Merchants;CalculateOrderWeight;bit;YES;
Amazon_Merchants;Cart32DeleteFilesFromFtp;bit;YES;
Amazon_Merchants;AmazonMarketPlaceID;nvarchar;YES;50
Amazon_Merchants;ProductViewURL;nvarchar;YES;255
Amazon_Merchants;AmazonEnablePriceUpdate;bit;YES;
Amazon_Merchants;BuyDotComSafetyQuantity;int;YES;
Amazon_Merchants;SearsSafetyQuantity;int;YES;
Amazon_Merchants;NewEggSafetyQuantity;int;YES;
Amazon_Merchants;EnableFBAOrders;bit;YES;
Amazon_Merchants;ShippingRuleConfirmedOnly;bit;YES;
Amazon_Merchants;ShippingRuleInvoicedOnly;bit;YES;
Amazon_Merchants;ShippingRuleOkToShipOnly;bit;YES;
Amazon_Merchants;ShippingRuleDropShipOtherThanNoneOnly;bit;YES;
Amazon_Merchants;OverStockAllowOrderDownload;bit;YES;
Amazon_Merchants;OverStockAllowOrderAcknowledgements;bit;YES;
Amazon_Merchants;OverStockAllowOrderShipConfirmation;bit;YES;
Amazon_Merchants;OverStockAllowInventoryUpload;bit;YES;
Amazon_Merchants;AmazonEnableOrderCancellation;bit;YES;
Amazon_Merchants;OverStockSafetyQty;int;YES;
Amazon_Merchants;HomeCountryCode;int;YES;
Amazon_Merchants;HomeCurrencyCode;int;YES;
Amazon_Merchants;AmazonSafetyQuantityReplenishable;int;YES;
Amazon_Merchants;AmazonFBAAccessKey;nvarchar;YES;150
Amazon_Merchants;AmazonFBAAssociateID;nvarchar;YES;150
Amazon_Merchants;NewEggDotComMerchantID;nvarchar;YES;50
Amazon_Merchants;NewEggDotComFtpUserName;nvarchar;YES;50
Amazon_Merchants;NewEggDotComFtpPassword;nvarchar;YES;50
Amazon_Merchants;NewEggDotComEnabled;bit;YES;
Amazon_Merchants;NewEggDotComEnableOrderDownload;bit;YES;
Amazon_Merchants;NewEggDotComEnableInventoryUpload;bit;YES;
Amazon_Merchants;NewEggDotComEnableFullfillmentUpload;bit;YES;
Amazon_Merchants;NewEggDotComSafetyQuantity;int;YES;
Amazon_Merchants;NewEggDotComFTPHost;nvarchar;YES;100
Amazon_Merchants;Invoice_UseHtml2PDF;bit;YES;
Amazon_Merchants;Invoice_ShowProductImages;bit;YES;
Amazon_Merchants;Invoice_ShowPrices;bit;YES;
Amazon_Merchants;Invoice_ShowCustomerMessage;bit;YES;
Amazon_Merchants;Invoice_ShowTotalQty;bit;YES;
Amazon_Merchants;Invoice_ShowRushOrder;bit;YES;
Amazon_Merchants;Invoice_ShowGiftMessage;bit;YES;
Amazon_Merchants;Invoice_ShowLocationNotes;bit;YES;
Amazon_Merchants;NewEggDotComDeleteFilesFromFtp;bit;YES;
Amazon_Merchants;NewEggDeleteFilesFromFtp;bit;YES;
Amazon_Merchants;BuyDotComDeleteFilesFromFtp;bit;YES;
Amazon_Merchants;Invoice_ShowCompanyAddress;bit;YES;
Amazon_Merchants;SearsEnableOrderDownload;bit;YES;
Amazon_Merchants;SearsEnableInventoryUpload;bit;YES;
Amazon_Merchants;SearsEnableFullfillmentUpload;bit;YES;
Amazon_Merchants;SearsEnableNewProductPosting;bit;YES;
Amazon_Merchants;SearsEnablePricingUpdate;bit;YES;
Amazon_Merchants;AmazonDefaultFixedQty;int;YES;
Amazon_Merchants;Invoice_DontPrintInvoice;bit;YES;
Amazon_Merchants;Invoice_Print2InvoiceCopies;bit;YES;
Amazon_Merchants;Invoice_UseQueue;bit;YES;
Amazon_Merchants;Invoice_InsuranceLine;bit;YES;
Amazon_Merchants;Invoice_InsuranceLineOriginal;bit;YES;
Amazon_Merchants;Invoice_HandlingLine;bit;YES;
Amazon_Merchants;Invoice_DiscountLine;bit;YES;
Amazon_Merchants;Invoice_TrackingNumber;bit;YES;
Amazon_Merchants;Invoice_ShippingService;bit;YES;
Amazon_Merchants;Invoice_PrintOrderID;bit;YES;
Amazon_Merchants;Invoice_BlackOutUPS;bit;YES;
Amazon_Merchants;Invoice_PrintProductNameInMultiLine;bit;YES;
Amazon_Merchants;Invoice_PrintKitItemsInMultiLine;bit;YES;
Amazon_Merchants;Invoice_PrintBarCode;bit;YES;
Amazon_Merchants;Invoice_BarCodeUseSmallFont;bit;YES;
Amazon_Merchants;Invoice_PrintBarCodeOption;int;YES;
Amazon_Merchants;Invoice_InvoiceLayoutType;int;YES;
Amazon_Merchants;Invoice_InvoiceMultiPageOption;int;YES;
Amazon_Merchants;Invoice_OverStockInvoiceLayout;int;YES;
Amazon_Merchants;Invoice_UseQueueInvoicePerChunk;int;YES;
Amazon_Merchants;Invoice_InvoicePrintType;int;YES;
Amazon_Merchants;LinkShare_FTPServer;nvarchar;YES;100
Amazon_Merchants;LinkShare_FTPUserName;nvarchar;YES;50
Amazon_Merchants;LinkShare_FTPPassword;nvarchar;YES;50
Amazon_Merchants;LinkShare_MerchantID;nvarchar;YES;50
Amazon_Merchants;LinkShare_EnableFeeds;bit;YES;
Amazon_Merchants;LinkShare_FTPTargetFolder;nvarchar;YES;150
Amazon_Merchants;LinkShare_UsePassive;bit;YES;
Amazon_Merchants;LinkShare_FTPPort;int;YES;
Amazon_Merchants;AmazonTaxCode;nvarchar;YES;50
Amazon_Merchants;Invoice_ShowShippingMethodRequested;bit;YES;
Amazon_Merchants;LinkShare_FeedInvervalInHours;int;YES;
Amazon_Merchants;LinkShare_FeedLastGeneratedOn;datetime;YES;
Amazon_Merchants;LinkShare_AlwaysSendFullFeed;bit;YES;
Amazon_Merchants;AllowShippingUnPaidOrders;bit;YES;
Amazon_Merchants;EnableEbayInventoryControl;bit;YES;
Amazon_Merchants;UPSLicenseNumber;nvarchar;YES;50
Amazon_Merchants;UPSShipperNumber;nvarchar;YES;50
Amazon_Merchants;UPSUserName;nvarchar;YES;50
Amazon_Merchants;UPSPassword;nvarchar;YES;50
Amazon_Merchants;USPSUserID;nvarchar;YES;50
Amazon_Merchants;ShippingRuleDropShipIsNone;bit;YES;
Amazon_Merchants;ShippingRuleDropShipLessThanRequested;bit;YES;
Amazon_Merchants;ShipBridgeSecurityPin;nvarchar;YES;10
Amazon_Merchants;BindToHomeCountryCompanyProducts;bit;YES;
Amazon_Merchants;EmailFromName;nvarchar;YES;100
Amazon_Merchants;EmailFromEmail;nvarchar;YES;100
Amazon_Merchants;EmailServer;nvarchar;YES;75
Amazon_Merchants;EmailUserName;nvarchar;YES;100
Amazon_Merchants;EmailPassword;nvarchar;YES;100
Amazon_Merchants;EmailPort;int;YES;
Amazon_Merchants;EmailUseSSL;bit;YES;
Amazon_Merchants;EmailRequiresAuthentication;bit;YES;
Amazon_Merchants;LinkShare_MerchantName;nvarchar;YES;100
Amazon_Merchants;DivideEBayInventoryPerListing;bit;YES;
Amazon_Merchants;BuyDotComStandardShippingPrice;float;YES;
Amazon_Merchants;BuyDotComExpeditedShippingPrice;float;YES;
Amazon_Merchants;BuyDotComShippingLeadTime;int;YES;
Amazon_Merchants;ShipBridge_LockFullyShippedTab;bit;YES;
Amazon_Merchants;ShipBridge_LockOptionsTab;bit;YES;
Amazon_Merchants;ShipBridge_LockUnShippedTab;bit;YES;
Amazon_Merchants;InventoryMaxQtyForAmazonEnabled;bit;YES;
Amazon_Merchants;InventoryMaxQtyForAmazon;int;YES;
Amazon_Merchants;AmazonFulfillmentLatencyEnabled;bit;YES;
Amazon_Merchants;AmazonFulfillmentLatencyDays;int;YES;
Amazon_Merchants;Invoice_ShowKitComponentName;bit;YES;
Amazon_Merchants;SearsDefaultProductWeight;float;YES;
Amazon_Merchants;SearsDefaultProductWidth;float;YES;
Amazon_Merchants;SearsDefaultProductHeight;float;YES;
Amazon_Merchants;SearsDefaultProductLength;float;YES;
Amazon_Merchants;GooglePicasaUserName;nvarchar;YES;75
Amazon_Merchants;GooglePicasaPassword;nvarchar;YES;50
Amazon_Merchants;ProductImagesHostedOn;int;YES;
Amazon_Merchants;OverStockUserName;nvarchar;YES;50
Amazon_Merchants;OverStockPassword;nvarchar;YES;50
Amazon_Merchants;ShipBridge_LockAddress;bit;YES;
Amazon_Merchants;ShipBridge_LockAddressValidation;bit;YES;
Amazon_Merchants;ShipBridge_LockShippingMethod;bit;YES;
Amazon_Merchants;ShipBridge_LockPackageMangaer;bit;YES;
Amazon_Merchants;ShipBridge_LockEditOrder;bit;YES;
Amazon_Merchants;ShipBridge_LockRateCalculator;bit;YES;
Amazon_Merchants;ShipBridge_LockFilters;bit;YES;
Amazon_Merchants;CMFeedEnabled;bit;YES;
Amazon_Merchants;CMFeedFTPUserName;nvarchar;YES;75
Amazon_Merchants;CMFeedFTPPassword;nvarchar;YES;75
Amazon_Merchants;CMFeedFTPPort;int;YES;
Amazon_Merchants;CMFeedFTPServer;nvarchar;YES;75
Amazon_Merchants;CMFeedFTPUsePassive;bit;YES;
Amazon_Merchants;ChannelMaxLoginID;nvarchar;YES;50
Amazon_Merchants;AmazonEnableInventoryHealthReport;bit;YES;
Amazon_Merchants;AmazonEnableSettlementReport;bit;YES;
Amazon_Merchants;NewEggDotcomDefaultFixedQty;int;YES;
Amazon_Merchants;OverStockDefaultFixedQty;int;YES;
Amazon_Merchants;BuyDotComDefaultFixedQty;int;YES;
Amazon_Merchants;SearsDefaultFixedQty;int;YES;
Amazon_Merchants;Invoice_PrintUPC;bit;YES;
Amazon_Merchants;Invoice_PrintInventoryAvailableQty;bit;YES;
Amazon_Merchants;Invoice_PrintInvoicePrintedDate;bit;YES;
Amazon_Merchants;Invoice_InvoicePrintedCount;bit;YES;
Amazon_Merchants;OverStockMerchantID;nvarchar;YES;75
Amazon_Merchants;IsOverStockInTestMode;bit;YES;
Amazon_Merchants;CMFeedIncludeRepricingModel;bit;YES;
Amazon_Merchants;AmazonEnablePendingOrdersReport;bit;YES;
Amazon_Merchants;CompanyNameAbbreviation;nvarchar;YES;10
Amazon_Merchants;Invoice_PrintProductCondition;bit;YES;
Amazon_Merchants;CyberProber_UserName;nvarchar;YES;50
Amazon_Merchants;CyberProber_Password;nvarchar;YES;50
Amazon_Merchants;CyberProber_SiteName;nvarchar;YES;50
Amazon_Merchants;AmazonDefaultFulfilledBy;int;YES;
Amazon_Merchants;AmazonDefaultCondition;int;YES;
Amazon_Merchants;AmazonDefaultShippingTemplate;int;YES;
Amazon_Merchants;FedExUserName;nvarchar;YES;50
Amazon_Merchants;FedExAccountNumber;nvarchar;YES;50
Amazon_Merchants;FedExMeterNumber;nvarchar;YES;50
Amazon_Merchants;FedExPackaging;nvarchar;YES;50
Amazon_Merchants;FedExTestMode;bit;YES;
Amazon_Merchants;NewEggDotComFileFormat;int;YES;
Amazon_Merchants;BuyDotComOrderFileFormat;int;YES;
Amazon_Merchants;FedExPassword;nvarchar;YES;50
Amazon_Merchants;BuyDotComOneDayShippingPrice;float;YES;
Amazon_Merchants;BuyDotComTwoDaysShippingPrice;float;YES;
Amazon_Merchants;BuyDotComOneDayShippingIsFree;bit;YES;
Amazon_Merchants;BuyDotComTwoDaysShippingIsFree;bit;YES;
Amazon_Merchants;BuyDotComStandardShippingIsFree;bit;YES;
Amazon_Merchants;BuyDotComExpeditedShippingIsFree;bit;YES;
Amazon_Merchants;OrderDownloadDateLimitAmazon;datetime;YES;
Amazon_Merchants;EnableOrderDownloadDateLimitAmazon;bit;YES;
Amazon_Merchants;FlickrToken;nvarchar;YES;100
Amazon_Merchants;FlickrUserName;nvarchar;YES;50
Amazon_Merchants;FlickrUserID;nvarchar;YES;50
Amazon_Merchants;FlickrAuthenticatedOn;datetime;YES;
Amazon_Merchants;eBayEnableOrderDownload;bit;YES;
Amazon_Merchants;eBayOrderDownloadDateLimitEnabled;bit;YES;
Amazon_Merchants;eBayOrderDownloadDateLimit;datetime;YES;
Amazon_Merchants;OverStock_NotifyOrderCancellation;bit;YES;
Amazon_Merchants;BuyDotComLoginEmail;nvarchar;YES;150
Amazon_Merchants;BuyDotComLoginPassword;nvarchar;YES;75
Amazon_Merchants;DefaultPurchaseOrderFromAddress;nvarchar;YES;-1
Amazon_Merchants;NetworkSolutionsUserKeyForToken;nvarchar;YES;50
Amazon_Merchants;NetworkSolutionsToken;nvarchar;YES;50
Amazon_Merchants;NetworkSolutionsTokenVerified;bit;YES;
Amazon_Merchants;NetworkSolutionsTokenVerifiedOn;datetime;YES;
Amazon_Merchants;NetworkSolutionsTokenExpiresOn;datetime;YES;
Amazon_Merchants;WebsiteStoreType;int;YES;
Amazon_Merchants;ProductIDGeneratorPluginID;nvarchar;YES;50
Amazon_Merchants;LastProductIDCounter;bigint;YES;
Amazon_Merchants;BDC_ProductCondition;int;YES;
Amazon_Merchants;MinInventoryForEBayListings;int;YES;
Amazon_Merchants;AmazonProxyServer;nvarchar;YES;50
Amazon_Merchants;AmazonProxyDomain;nvarchar;YES;50
Amazon_Merchants;AmazonProxyUserName;nvarchar;YES;50
Amazon_Merchants;AmazonProxyPassword;nvarchar;YES;50
Amazon_Merchants;AmazonProxyPort;int;YES;
Amazon_Merchants;AmazonProxyEnabled;bit;YES;
Amazon_Merchants;CMFeedFileName;nvarchar;YES;50
Amazon_Merchants;CMFeedIncludePurchasePrice;bit;YES;
Amazon_Merchants;RequirePINForReceiveBridge;bit;YES;
Amazon_Merchants;CMFeedIncludeQuantity;bit;YES;
Amazon_Merchants;POAlertTo_Purchaser;bit;YES;
Amazon_Merchants;POAlertTo_Creator;bit;YES;
Amazon_Merchants;POAlertTo_Others;nvarchar;YES;500
Amazon_Merchants;BuyDotComUsePassive;bit;YES;
Amazon_Merchants;eBayEnableSecondChanceOffer;bit;YES;
Amazon_Merchants;eBaySecondChanceOfferMessage;nvarchar;YES;500
Amazon_Merchants;CMFeedIncludeConditionColumn;bit;YES;
Amazon_Merchants;AmazonProductSearchAPIAccessKey;nvarchar;YES;50
Amazon_Merchants;AmazonProductSearchAPIAssociateKey;nvarchar;YES;50
Amazon_Merchants;BuyDotComOfferShippingTwoDay;bit;YES;
Amazon_Merchants;BuyDotComOfferShippingOneDay;bit;YES;
Amazon_Merchants;BuyDotComOfferShippingExpedited;bit;YES;
Amazon_Merchants;Invoice_ShowShippingPackage;bit;YES;
Amazon_Merchants;Invoice_ShowAmazonEmail;bit;YES;
Amazon_Merchants;Invoice_ShowBuyDotcomEmail;bit;YES;
Amazon_Merchants;WebsiteAllowOrderDownload;bit;YES;
Amazon_Merchants;WebSiteAllowInventoryUpdate;bit;YES;
Amazon_Merchants;WebSiteAllowTrackingUpdate;bit;YES;
Amazon_Merchants;WebSiteAllowProductsExport;bit;YES;
Amazon_Merchants;DefaultReplenishableQtyEnabled;bit;YES;
Amazon_Merchants;DefaultReplenishableQty;int;YES;
Amazon_Merchants;AmazonDefaultFBALabelFormat;int;YES;
Amazon_Merchants;Volusion_UserName;nvarchar;YES;100
Amazon_Merchants;Volusion_EncryptedPassword;nvarchar;YES;100
Amazon_Merchants;Volusion_WebsiteURL;nvarchar;YES;100
Amazon_Merchants;BuyDotComUseAmazonPrice;bit;YES;
Amazon_Merchants;AutoSplitOrdersHavingMultiItems;bit;YES;
Amazon_Merchants;Invoice_ShowWeight;bit;YES;
Amazon_Merchants;WebSiteOrderCreateLimitDate;datetime;YES;
Amazon_Merchants;WebSiteOrderCreateLimitDateEnabled;bit;YES;
Amazon_Merchants;WebsiteSafetyQty;int;YES;
Amazon_Merchants;WebsiteDefaultQty;int;YES;
Amazon_Merchants;MinInventoryForEBayListingsAuctions;int;YES;
Amazon_Merchants;NetworkSolutionsApplicationKey;nvarchar;YES;100
Amazon_Merchants;NetworkSolutionsCertificateKey;nvarchar;YES;100
Amazon_Merchants;EnableEBayPricesControl;bit;YES;
Amazon_Merchants;Invoice_CustomInvoicePluginID;nvarchar;YES;50
Amazon_Merchants;Invoice_InvoicePrintingType;int;YES;
Amazon_Merchants;AmazonDefaultIsAmazonEnabled;bit;YES;
Amazon_Merchants;Invoice_OrderFormPluginID;nvarchar;YES;50
Amazon_Merchants;Invoice_ForWholeSalePluginID;nvarchar;YES;50
Amazon_Merchants;OverStock_OrderDownloadDateLimitEnabled;bit;YES;
Amazon_Merchants;OverStock_OrderDownloadDateLimitDate;datetime;YES;
Amazon_Merchants;eBayPriceUseDefault;bit;YES;
Amazon_Merchants;FedExShipping_KeyID;nvarchar;YES;50
Amazon_Merchants;FedExShipping_Password;nvarchar;YES;50
Amazon_Merchants;FedExShipping_AccountNumber;nvarchar;YES;50
Amazon_Merchants;FedExShipping_MeterNumber;nvarchar;YES;50
Amazon_Merchants;ENDICIA_AccountID;nvarchar;YES;50
Amazon_Merchants;ENDICIA_PassPhrase;nvarchar;YES;50
Amazon_Merchants;ENDICIA_WebPassword;nvarchar;YES;50
Amazon_Merchants;ENDICIA_TestMode;bit;YES;
Amazon_Merchants;ReturnAddress;nvarchar;YES;-1
Amazon_Merchants;ReturnAddressIsDefaultForAllCompanies;bit;YES;
Amazon_Merchants;ReturnDefaultCarrier;nvarchar;YES;15
Amazon_Merchants;ReturnDefaultService;nvarchar;YES;100
Amazon_Merchants;Volusion_ImportFullyPaidOrdersOnly;bit;YES;
Amazon_Merchants;AmazonEnableShippingPriceUpdate;bit;YES;
Amazon_Merchants;eBayPhotoDisplayMode;int;YES;
Amazon_Merchants;AuthorizeDoNET_UserName;nvarchar;YES;50
Amazon_Merchants;AuthorizeDoNET_TransKey;nvarchar;YES;50
Amazon_Merchants;AuthorizeDoNET_TestMode;bit;YES;
Amazon_Merchants;AmazonDefaultIncludeInCMFeed;bit;YES;
Amazon_Merchants;AmazonDefaultUseStopLossPrice;bit;YES;
Amazon_Merchants;CreditCardTransactionFeeEnabled;bit;YES;
Amazon_Merchants;CreditCardTransactionFee;float;YES;
Amazon_Merchants;OrderCreatedForChannelPostActionPlugin;nvarchar;YES;50
Amazon_Merchants;CMFeedIncludeSellingVenue;bit;YES;
Amazon_Merchants;eBaySafetyQty;int;YES;
Amazon_Merchants;NewEggDotComAPIEnabled;bit;YES;
Amazon_Merchants;NewEggDotComAPIAuthorizationKey;nvarchar;YES;50
Amazon_Merchants;NewEggDotComAPISecretKey;nvarchar;YES;50
Amazon_Merchants;WebsiteStoreTypePluginID;nvarchar;YES;50
Amazon_Merchants;NewEggDotComOrderDownloadLimitDateEnabled;bit;YES;
Amazon_Merchants;NewEggDotComOrderDownloadLimitDate;datetime;YES;
Amazon_Merchants;eBayStartPriceDefaultToSitePrice;bit;YES;
Amazon_Merchants;AmazonDefaultUseDefaultPrice;bit;YES;
Amazon_Merchants;eBayPXOptionEnabled;bit;YES;
Amazon_Merchants;ProductCreationPostPlugin;nvarchar;YES;50
Amazon_Merchants;SearsEnableSettlementDownload;bit;YES;
Amazon_Merchants;AmazonDefaultGiftWrapAllowed;bit;YES;
Amazon_Merchants;AmazonDefaultGiftMessageAvailable;bit;YES;
Amazon_Merchants;AddressVerificationCarrier;smallint;YES;
Amazon_Merchants;Volusion_EnableShippedEmail;bit;YES;
Amazon_Merchants;ProductDefaultInventoryStatus;smallint;YES;
Amazon_Merchants;CMFeedFolderName;nvarchar;YES;50
Amazon_Merchants;DefaultRequireSerialNumberScanWhileShipping;bit;YES;
Amazon_Merchants;PurchaseOrderPDFPlugin;nvarchar;YES;50
Amazon_Merchants;eBayEnableOrderFulfillmentUpload;bit;YES;
Amazon_Merchants;BuyDotComDontRequireUPC;bit;YES;
Amazon_Merchants;WebSiteAllowUnpaidOrders;bit;YES;
Amazon_Merchants;AppEagleEnabled;bit;YES;
Amazon_Merchants;DefaultProducteBayEnabled;bit;YES;
Amazon_Merchants;IsDisabled;bit;YES;
Amazon_Merchants;PreventTwoShadowsOfSameParentFromListingOnEBay;bit;YES;
Amazon_Merchants;FaxNumber;nvarchar;YES;50
Amazon_Merchants;AppEagle_DefaultProfileID_Amazon;nvarchar;YES;50
